Tweet ID,Country,Date,Tweet,Definitely English,Ambiguous,Definitely Not English,Code-Switched,Ambiguous due to Named Entities,Automatically Generated Tweets
422179560843530240,US,2014-01-12,That feeling when you officially lost all you're friends...,1,0,0,0,0,0
422183444928790529,IE,2014-01-12,"Was at mass today,there was this 7year Old boy and he asked his mam to pick him up so she did...then he started licking her face..like what?",1,0,0,0,0,0
422217452479873024,US,2014-01-12,I wanna no wht turns yu on.,1,0,0,0,0,0
422227166110420993,US,2014-01-12,Movie night in my house lol a fucking ball lol...Texas chainsaw,1,0,0,0,0,0
422445894974582784,US,2014-01-12,@Isaac27speranza look at my last tweet,1,0,0,0,0,0
422522256519360512,US,2014-01-13,Just know your loved 💙,1,0,0,0,0,0
422633795666599936,US,2014-01-13,@travisluty you can't turn around and say good bye all you you I make you free,1,0,0,0,0,0
422835268991729664,US,2014-01-13,KC nightlife retweeted me &amp; now my twitter notifications are blowin up,1,0,0,0,0,0
422853979802832896,US,2014-01-13,White trash girls bug me...A lot.,1,0,0,0,0,0
422878034077954048,US,2014-01-13,Lost again,1,0,0,0,0,0
422931125535666176,US,2014-01-14,Dude really? -_-,1,0,0,0,0,0
422950008376557569,US,2014-01-14,Staying warm in my truck til my clothes dry,1,0,0,0,0,0
423011576476487680,ID,2014-01-14,Confused....what should i do...when 2 man asking you to go out at the same time...#haiyaahhh....,1,0,0,0,0,0
423054866052022272,US,2014-01-14,I was so excited for some hoody weather..,1,0,0,0,0,0
423069814597615616,TR,2014-01-14,I'm at Mühendislik Fakültesi w/ @_seniha_ http://t.co/PcmAKCO80J,1,0,0,0,0,1
423081864837201921,GB,2014-01-14,Developing best practice guide for the School Development Plan inc. #personcentred practice with Jane Ralphs @HSAUK @PfA_tweets,1,0,0,0,0,0
423133912089788416,TR,2014-01-14,I'm at @AdaKahvesiI w/ @osmantalas http://t.co/YxlGbwpmbs,1,0,0,0,0,1
423324735783460864,MY,2014-01-15,@trinnybopper @TaniaWalker is this @themercurycomau again? They should change place fill text to something searchable,1,0,0,0,0,0
423331098748133377,ID,2014-01-15,Stay at uncle's house,1,0,0,0,0,0
423449537651695617,GB,2014-01-15,@robjohnson13 take me for spin and lunch I'm bored and depressed!,1,0,0,0,0,0
423518051569385472,US,2014-01-15,"Give me the beat boys,\nAnd free my soul, \nI wanna get lost in the rock n roll \nAnd drift away.\n\nDamn makes me realize all music is dead.",1,0,0,0,0,0
423644509793054720,US,2014-01-16,@katyalevin98 come see me Friday for lunch. Today was training and I wouldn't have had any time to be friendly!,1,0,0,0,0,0
423808855307747329,US,2014-01-16,@Real_JamesEarl most definitely man.. Keep grinding also! Appreciate it!,1,0,0,0,0,0
423875649242398720,GB,2014-01-16,@AmySlavin @JamesGladwell01 😂 so thick! Really upset with you now James!!😂😂😂,1,0,0,0,0,0
423907228463026176,US,2014-01-16,@anberlin Please come to Texas on this last tour!!,1,0,0,0,0,0
423951528379289600,GB,2014-01-16,Right fancy the cinema,1,0,0,0,0,0
424015604945670144,US,2014-01-17,“@imm_monaeeee: sometimes youu gotta fall back from everybody to get yourself together . . 🙌”,1,0,0,0,0,0
424029039435608064,US,2014-01-17,“@SayingsForGirls: One of the reasons why I love you is because you make me smile for no reason.”@BBrazel,1,0,0,0,0,0
424036765200969728,US,2014-01-17,@tylerhoeft stick to video games bruh,1,0,0,0,0,0
424041836202573824,US,2014-01-17,@ut2729 aww thank you😘 so thankful for you.. I'm blessed to have to be by my side through anything and everything love you so much💜💜,1,0,0,0,0,0
424152398152880128,GB,2014-01-17,@_bethanyjw @christiantama8 HAVE A GOOD TIMEEEEE X,1,0,0,0,0,0
424277363203919872,US,2014-01-17,@_King_Ron #salute,1,0,0,0,0,0
424542308802240512,TR,2014-01-18,I'm at Cafe Mete http://t.co/bs1kOtIama,1,0,0,0,0,1
424803874063810560,ZA,2014-01-19,Imagine IF MANUTD KEPT PAUL POGBA GERAD PIQUE AND GUISSEPE ROSSI.... \nEish,1,0,0,0,0,0
424920286815731713,US,2014-01-19,Being transformed is something that starts with our mind and then moves to the rest of who we are.,1,0,0,0,0,0
424997646898429952,US,2014-01-19,Before crack http://t.co/HHmt7bwzFT,1,0,0,0,0,0
425037798606127104,GB,2014-01-19,"@shortcrustpie Clarkson, no I'll never go stone washed.  I have standards.",1,0,0,0,0,0
425063002195632128,MX,2014-01-20,"I'm at Little Caesars (Hermosillo, Sonora) http://t.co/n0vIAEei6m",1,0,0,0,0,1
425287661834993664,GB,2014-01-20,"100% back to being healthy, not too long left until the sun is out again, no excuses! 🍎🍏🍒🍇🍉🍓🍑🍋",1,0,0,0,0,0
425365533174013952,US,2014-01-20,Bitch yo eyes bad not you,1,0,0,0,0,0
425451516539842560,US,2014-01-21,I have literally nobody to talk to. reasons why i need a job.. Or do a sport.,1,0,0,0,0,0
425483661509545984,US,2014-01-21,@AngelinaFinwall idkk I'm gonna wait til I hear some speeches.,1,0,0,0,0,0
425483926082056192,US,2014-01-21,@Jtizzledoe_03 pussy!,1,0,0,0,0,0
425666978008035328,US,2014-01-21,But it's true though 😒😂😂😂😂“@ki_araa: @gunito94 you had people really asking me if I was having a party -.- lol”,1,0,0,0,0,0
425848264286404608,ID,2014-01-22,"@ikkapratiwi thank you tiwi, miss you too. lets arrange a hangout then with the others! :*",1,0,0,0,0,0
425885027109720064,TR,2014-01-22,I'm at Zafer Dershanesi (Antalya) w/ 3 others http://t.co/cX45Yn6cbe,1,0,0,0,0,1
425975863440867328,NL,2014-01-22,"I'm at @Blue__amsterdam (Amsterdam, Noord-Holland) http://t.co/oWfZAyqjaF",1,0,0,0,0,1
426165873611927552,US,2014-01-23,Is it bad to alternate between juice cleansing and binge drinking in 1 night?,1,0,0,0,0,0
426204884916903937,US,2014-01-23,Its funny how people take cyber bullying so seriously.  The person getting bullied doesn't know what an off button is?,1,0,0,0,0,0
426238300874346496,US,2014-01-23,It's usually the forgetting part that makes it hard for me to forgive,1,0,0,0,0,0
426361147915505664,GB,2014-01-23,Tastes more like a 7.046% beer to me #preciseales @CravenArmsBrum http://t.co/Lq7oF9ciOv,1,0,0,0,0,0
426382698211725312,GB,2014-01-23,Chelsea are wankers to be fair,1,0,0,0,0,0
426508355364859904,US,2014-01-24,@kaciefrankino no,1,0,0,0,0,0
426559617980583936,US,2014-01-24,@edmundnaman r u going to take it,1,0,0,0,0,0
426731270031560704,US,2014-01-24,I'm such a loving person😇,1,0,0,0,0,0
426819069413957632,BR,2014-01-24,"I'm at Praça do Bosque (Amargosa, Bahia) http://t.co/1j4JR4bZBB",1,0,0,0,0,1
426915588691472384,US,2014-01-25,"I'm at 69 East (Richmond Hill, GA) http://t.co/kqWPRvca7E",1,0,0,0,0,1
426963525559283712,US,2014-01-25,LOVE YOU!!!!!! ❤️❤️❤️❤️❤️ @haydensilva123 http://t.co/URHTwsGYpW,1,0,0,0,0,0
427091132808699904,US,2014-01-25,"@lanieewilliamss thank you so much lovey, miss you too 💙😘",1,0,0,0,0,0
427131305831436289,GB,2014-01-25,“@gracewrote: We practiced shorthand on the bus last night... http://t.co/UDUUDJJENh” Now that's dedication!,1,0,0,0,0,0
427156912191574016,US,2014-01-25,Thinking bout getting an iPhone 5c but a pink or yellow one . 💁👏,1,0,0,0,0,0
427239380382941184,US,2014-01-26,"\@Nya_Papaya_: I Really Hate For Somebody To Hang Up In My Face. Beyond Disrespectful\""""",1,0,0,0,0,0
427239715998564352,US,2014-01-26,Wow. That's deep. #fortunecookie #chinesefood #quotes @ Ginmiya http://t.co/LYEmS4Es2O,1,0,0,0,0,0
427309631090982912,ID,2014-01-26,Living in a bubble #SpottedByTheRoad @ Parkir Timur Senayan http://t.co/Z6g5F30APC,1,0,0,0,0,0
427567098513330177,US,2014-01-26,Malibu Sand Hill with #mugu in the background. #sandytoes #bluewater #marinelayer #sockedin @ Point… http://t.co/W9oHkcqKLP,1,0,0,0,0,0
427605132394500096,US,2014-01-27,😳 flea flicker.. D Jack,1,0,0,0,0,0
427620936561721344,US,2014-01-27,somebody please take me to the Katy Perry concert this June in Tampa! 😍,1,0,0,0,0,0
427655166117281793,GB,2014-01-27,"Only takes a song to bring back memories of me singing it to you. I write the songs - Barry manilow. Miss you, Rip nanna xxx",1,0,0,0,0,0
427667509886464000,US,2014-01-27,@JaxAustin this should make you laugh!,1,0,0,0,0,0
427697797148581890,US,2014-01-27,@iGolden_21 my Nigga u aint never lied,1,0,0,0,0,0
428002118885470208,US,2014-01-28,#MusicalMasterMinds @princejema @ Zoe Life Studio http://t.co/XbfSoCETcl,1,0,0,0,0,0
428002517545259009,US,2014-01-28,Hopefully this will just all end.,1,0,0,0,0,0
428020502725402624,GB,2014-01-28,I'm talking a man who literally save my life,1,0,0,0,0,0
428037292414873600,US,2014-01-28,Getting in and out because fuck you that's why,1,0,0,0,0,0
428052178054311936,US,2014-01-28,@Call_Me_Steve_O @OGMarimba lmao 😂 noooo somebody get her a green card,1,0,0,0,0,0
428250388228497408,GB,2014-01-28,I might as well watch the merseyside derby.,1,0,0,0,0,0
428335142600716288,US,2014-01-29,"\@Its_MeezyBtw: @DouorDie_ @Trent_Ungard Ctfu idk game over\""""",1,0,0,0,0,0
428355698745815040,US,2014-01-29,"Commercials be like: call within the next 30 seconds &amp; get a 2nd \Piece of shit\"" 100% Free plus a 19pc knife set Just pay S&amp;H""",1,0,0,0,0,0
428527589527810048,MX,2014-01-29,"\@LizeathCobos: Can I just chill in a dirt rode and drink my life away!!\""""",1,0,0,0,0,0
428558459844706304,US,2014-01-29,The Mexican version of Tambon just walked past me #doubletake,1,0,0,0,0,0
428625078109339648,US,2014-01-29,"It took me 40 minutes to get on a shuttle, go to Dunkin, wait online, then wait for a shuttle back, and freezing the whole time 😒",1,0,0,0,0,0
428753792893722624,US,2014-01-30,mentally physically and emotionally unsatisfied,1,0,0,0,0,0
428795790157287425,ID,2014-01-30,"\@WeddingCatcher: Retake your engagement photo with your wedding clothes http://t.co/rkNvXvwzID\""""",1,0,0,0,0,0
429009582543745024,GB,2014-01-30,@hausofcharl marry me lol,1,0,0,0,0,0
429219260011794432,ID,2014-01-31,Good night good life,1,0,0,0,0,0
429275236912345088,RU,2014-01-31,"♡ ♡ ♡  hey @justinbieber justin, you can follow me @shots canaaadiaan . you best idol, i always support you , i love you  xx ♡ ♡ ♡58",1,0,0,0,0,0
429380581231566848,US,2014-01-31,Can't wait!,1,0,0,0,0,0
429397727412121600,US,2014-01-31,"#burnedout @ZekeJMiller: Speaking of list rental, Mitt Romney's 2012 campaign has taken in $675,209.29 from renting its lists",1,0,0,0,0,0
429441696523227136,US,2014-02-01,Happy Birthday @Harry_Styles ! Hope your birthday is amazing and that your twenty's are just as good as your teens! Xx 😘❤,1,0,0,0,0,0
429441855936155648,US,2014-02-01,"Aww, I love how Kelvin gives me advice when I'm sick or hurt on here😭❤️",1,0,0,0,0,0
429580964218830848,GB,2014-02-01,@lizzyjanenorman sup honey bunny? Excited to parT with ya tomorra 😘,1,0,0,0,0,0
429583694593286144,ES,2014-02-01,I should a kiss youu 《♥♥♥》 http://t.co/WMK7yZZMxn,1,0,0,0,0,0
429797557989306371,US,2014-02-02,Umass sucks!!!,1,0,0,0,0,0
429898543961083904,US,2014-02-02,Super Bowl predictions: NFL experts reveal their picks: What will happen when Peyton Manning and the Denver... http://t.co/wpI4xVP678,1,0,0,0,0,0
429936561208049664,ID,2014-02-02,"New ava , new headerr~",1,0,0,0,0,0
430000159674884096,CA,2014-02-02,@sav_caputi Happy birthday TURN UP 🍻🎉,1,0,0,0,0,0
430095189835657216,US,2014-02-02,@devynasmith @reganbimbi very very fucking busy,1,0,0,0,0,0
430166300174741506,US,2014-02-03,"\@Toriannaaa: lmao who is responsible for this RT \""@kvese_ : I'M SCHLEEP!😩😩😩😩 http://t.co/GohBSfgB5i\""\"" lmfaoo im done !!""",1,0,0,0,0,0
430441106674040835,US,2014-02-03,Ima do the thesis and evidence in billet points 😤,1,0,0,0,0,0
430567292502814720,US,2014-02-04,"Pullquote: Excuse me, but we shouldn't be moving on from West Virginia's chemical spill http://t.co/haUE5L8ATb",1,0,0,0,0,0
430688935497306112,US,2014-02-04,@Foodimentary: Yes! February 4 is World Nutella Day http://t.co/p2xXCFTIVO #WorldNutellaDay #foodimentary http://t.co/xO5FSvnhgU @Bearterfly,1,0,0,0,0,0
430911598593449984,US,2014-02-05,No school the next 2 Mondays 👌,1,0,0,0,0,0
430920439963996161,US,2014-02-05,@zezinkamothaf you ready to get dready ?,1,0,0,0,0,0
430990484857569281,US,2014-02-05,Can someone bring me 3 orders of tacos from jacks please?🙏😫,1,0,0,0,0,0
431061964278595584,ID,2014-02-05,@teensinjesus_ thanks min for followme ^h,1,0,0,0,0,0
431078255035420672,US,2014-02-05,@KushJoint @BriannaNowak2 @ally7vissah and @EmileeLaBreck,1,0,0,0,0,0
431182441655447552,US,2014-02-05,Always miserable,1,0,0,0,0,0
431332551693570048,US,2014-02-06,@EDOGG450 wow okay here http://t.co/ibWDzySrux,1,0,0,0,0,0
431371243926093824,TR,2014-02-06,I'm at Yalı Balık &amp; Kumpir Evi http://t.co/qfmW1ele4P,1,0,0,0,0,1
431486197194452993,US,2014-02-06,@melissaaavery it's that natural bitch vibe it's okay same here,1,0,0,0,0,0
431615050315739136,US,2014-02-07,"“@WhatTheFFacts: Rhotacism is a speech problem in which a person is unable to pronounce ”R's” and speak \W's\"" instead.” @JessK_13 #Wick""",1,0,0,0,0,0
431620305795051520,US,2014-02-07,3 guesses what I'm watching right now... #thecoldneverbotheredmeanyway,1,0,0,0,0,0
431857007419985921,US,2014-02-07,Yhu kno im bored im watchin TV.. Iont do dat im barely in dis btc MF's need 2 get mobile..,1,0,0,0,0,0
431933499000381442,US,2014-02-07,@Joshveemusic I didn't look inside. I'll have respect if it's a manual. Not a fan of the rims either but yah it's aight,1,0,0,0,0,0
431978747013517313,US,2014-02-08,@Sarahnngg @kalenahelene @TheCoffeeShopUT @aralee95 sweet!!,1,0,0,0,0,0
432007083853357056,US,2014-02-08,@lyss_thomas Yes! Except my sims get no windows or doors but 5 ovens. I'm the worst kind of person.,1,0,0,0,0,0
432226039020806145,US,2014-02-08,5 days till Vegas B),1,0,0,0,0,0
432316447050575872,US,2014-02-09,"\Are you too busy to microwave your own steak? Come on down to Applebee's!\""""",1,0,0,0,0,0
432415650972045312,ID,2014-02-09,Nganjukk iam coming,1,0,0,0,0,0
432427344528420864,BR,2014-02-09,Sou a unica pessoa que ODEIA esperar alguem te responder no wpp ainda mais de madrugada tu querendo ir dormir 😡,1,0,0,0,0,0
432518994352824320,CA,2014-02-09,@mastodon o. I thought his name was mastodon as well.,1,0,0,0,0,0
432550921156194305,US,2014-02-09,"I got the best bread,",1,0,0,0,0,0
432628918764732416,US,2014-02-09,"Darling, look at me, I'm falling like a fool....for you.",1,0,0,0,0,0
432670291291299840,US,2014-02-10,Best decision I've ever made,1,0,0,0,0,0
432764910343176192,US,2014-02-10,@OhSooTrill__ get like $50. And go with me,1,0,0,0,0,0
432815149691314176,MY,2014-02-10,@RaihaAmira hahhaa. Neverrrrr,1,0,0,0,0,0
432965016392704000,CA,2014-02-10,think I should stop wearing make up,1,0,0,0,0,0
433020662223884288,US,2014-02-10,I wanna see endless love 😭😭😭#IHaveIssues,1,0,0,0,0,0
433059115883966464,US,2014-02-11,Watching teen wolf for the first time 😒,1,0,0,0,0,0
433065159603814400,US,2014-02-11,Something about your girlllll,1,0,0,0,0,0
433276040774156288,US,2014-02-11,@LantzMiller haha looks like fiona is going to jail and Ian has lost his damn mind. Gonna be a good season,1,0,0,0,0,0
433405666041274368,US,2014-02-12,@ImJustMariohhhh can I come get it if so where,1,0,0,0,0,0
433514822895144960,US,2014-02-12,.....ooh kill em oooh kill em.,1,0,0,0,0,0
433689435738497024,US,2014-02-12,@Ranchinrosa &amp; @fruitcupfiji are such bitches sometimes lol,1,0,0,0,0,0
433738077316853760,MY,2014-02-12,I'm at Sengkang MRT/LRT Interchange (NE16/STC) (Singapore) http://t.co/7k5BoCRyND,1,0,0,0,0,1
433771300058710016,US,2014-02-13,A bubble bath🛀+ a glass of moscato🍷+Pandora🎶= Happy Me right now!!👌🙌💆😊,1,0,0,0,0,0
433815952648863744,US,2014-02-13,Do you ever wonder if someone creeps on you like you do to other people? Not saying I creep or anything..,1,0,0,0,0,0
433827076139782144,US,2014-02-13,Suck a dick 🎶,1,0,0,0,0,0
433839952674033664,US,2014-02-13,UUUUUU Bar \nWe Out Here 🍻,1,0,0,0,0,0
434055212584960001,US,2014-02-13,@xBiggieShorty freshly baked cakes lolololol,1,0,0,0,0,0
434069745957363712,GB,2014-02-13,"@PolicingFuture  Thank you http://t.co/8bdLUQ1rBq Public &amp; Police deserve better! Please support &amp; dissipate. Regards, Tony",1,0,0,0,0,0
434103316910309376,US,2014-02-13,@cecrail she sure is!,1,0,0,0,0,0
434112393472663552,IE,2014-02-13,Bad idea logging out of snapchat.. http://t.co/KLJqyi1IQ7,1,0,0,0,0,0
434152315046469633,US,2014-02-14,"After 8+ years of loyal service, I finally retired my boots and welcomed this new pair home. http://t.co/pcfCYk7ozZ",1,0,0,0,0,0
434204769008119809,US,2014-02-14,"Successful people are not gifted; they just work hard, then succeed on purpose. - G.K. Nielson",1,0,0,0,0,0
434341289316720640,CA,2014-02-14,"Special for Feb 14: Chipotle Chicken Wrap with Bacon,Tex-Mex Cheese,Mixed Greens,Tomatoes and Avocado Spread served with Black Bean Salad...",1,0,0,0,0,0
434352676667531264,US,2014-02-14,So this happened this morning... My wee little focus got stuck in some snow 😔 Thank God for the 4 guys who pushed! http://t.co/m1VKtpWV4Z,1,0,0,0,0,0
434748916803063808,US,2014-02-15,We just messed up a brand new couch girl,1,0,0,0,0,0
434784224802246657,NL,2014-02-15,Moved to #WAO138 with the real #TranceFamily http://t.co/oDh8e6UvWP,1,0,0,0,0,0
434853401411596288,US,2014-02-16,That's my baby.,1,0,0,0,0,0
434903787460100097,US,2014-02-16,I was not impressed....sorry,1,0,0,0,0,0
435084163390402560,IT,2014-02-16,"@H_Combs pls answer me i love u so much,i'm ur big italian fan!i admire u so much,pls don't ignore me. xx",1,0,0,0,0,0
435169928514002944,US,2014-02-16,Boys is lost,1,0,0,0,0,0
435231869957726209,US,2014-02-17,Don't worry bout my where about's,1,0,0,0,0,0
435490117797412865,US,2014-02-17,Gbye California it's been extremely real,1,0,0,0,0,0
435518408151408641,US,2014-02-17,"\@PerignonPapi: A girl follow me on IG I usually follow back and like whichever picture she isn't in\"" 😂😂😂 that's so mean!!""",1,0,0,0,0,0
435525001744494592,TR,2014-02-17,I'm at Samet's PALACE Öğrenci Evi http://t.co/nl1XIgOcha,1,0,0,0,0,1
435649861908578306,US,2014-02-18,BARS.,1,0,0,0,0,0
435857299354050560,US,2014-02-18,sad face @LxrdOmvr http://t.co/2fLG9WwgqF,1,0,0,0,0,0
435946612926738432,US,2014-02-19,@_salutemyclit call me,1,0,0,0,0,0
435966640808005633,US,2014-02-19,Drinking a Flower Power by @ithacabeer at @strangebrew610 — http://t.co/O9IvTQXCQD,1,0,0,0,0,0
435997259227226112,US,2014-02-19,@graciebenward did you use to go to grace chapel? That's where I go:),1,0,0,0,0,0
436121192723140608,GB,2014-02-19,@JbJackbarrett oh dear what have you done hah!,1,0,0,0,0,0
436274309930049536,US,2014-02-19,A Large! Wow\nmoneeey,1,0,0,0,0,0
436355666580897792,US,2014-02-20,Yo i dont follow a lot of white ppl,1,0,0,0,0,0
436388868783218688,US,2014-02-20,"I never wanted Walt to get his due, but I sure want Frank Underwood to fall...",1,0,0,0,0,0
436547120133578752,TR,2014-02-20,"I'm at NumNum (Ankara, Türkiye) w/ 8 others http://t.co/4FBFvWeZdj",1,0,0,0,0,1
436622877668814848,US,2014-02-20,@WavyAssVicc_ @Jmasterrp Step in the name of love 🎶,1,0,0,0,0,0
436683438955851776,US,2014-02-21,Im a bitch to you because i dont like you im actually really nice 😂,1,0,0,0,0,0
436764955212128257,US,2014-02-21,who the fuck cares lol,1,0,0,0,0,0
436846295584481280,MY,2014-02-21,Yes. Finally tomorrow I can sleep till afternoon ?? Hehe,1,0,0,0,0,0
436882463013761024,US,2014-02-21,@KySportsRadio @ryanlemond WLEX did another investigation on the restaurants that failed food sanitation tests. http://t.co/e7TZH67Wdf,1,0,0,0,0,0
437125162249748480,US,2014-02-22,hugh never ends,1,0,0,0,0,0
437145647196553217,US,2014-02-22,Booooooosty belllowssssssssss,1,0,0,0,0,0
437173648353665024,JP,2014-02-22,I'm at 楽園亭 http://t.co/WMS2Vz3YWK,1,0,0,0,0,1
437258931262742530,GB,2014-02-22,Day out with my @laurajones_19 👭,1,0,0,0,0,0
437283274868547584,US,2014-02-22,I assure you nothing is duller than this online packaging class. Currently reading about flexible pkg materials...📦😐 #why,1,0,0,0,0,0
437807449441980418,US,2014-02-24,"The AIMS don't mean shit. Don't stress, it doesn't take a genius to pass them",1,0,0,0,0,0
437828379119599616,US,2014-02-24,@_Markyymark *handsome 😏,1,0,0,0,0,0
437860931020677120,US,2014-02-24,Y'all &amp; this ... Nvm,1,0,0,0,0,0
438051625253765120,IE,2014-02-24,"Is it? \n\@PouringRain57: RT @LoveQuotes: &lt;3 http://t.co/kh9X7499ix\""""",1,0,0,0,0,0
438110521619787776,US,2014-02-25,@bayleighwish7 you big ain't it,1,0,0,0,0,0
438160081469726720,US,2014-02-25,Finally squatting 135 again! 👌🙆,1,0,0,0,0,0
438183191997083648,GB,2014-02-25,Twice now I've missed out on the raz due to over extended power naps #gutted,1,0,0,0,0,0
438375421135319040,PL,2014-02-25,Not feeling too good today but my Polish housemate gave me cheesecake and German made me a honey lemon drink. I should be ill more often...,1,0,0,0,0,0
438406295335759872,MX,2014-02-25,I'm at Cortazar http://t.co/CCiqIFgycZ,1,0,0,0,0,1
438585530843168768,US,2014-02-26,i fucking love murder shows.,1,0,0,0,0,0
438673011496214528,US,2014-02-26,Of corse it starts raining the day after I dye my hair -_- please don't completely leak out :(,1,0,0,0,0,0
438675628686991360,US,2014-02-26,"I don't get fruit-on-bottom yogurt. Am I supposed to stir it, or is the fruit my reward for choking down all the plain yogurt? #breakfast",1,0,0,0,0,0
438811339448799232,US,2014-02-26,"“@youngblackhoe: I'm doing just fine, thanks.  RT @ArtistSoSexi: Side hoes need help”lol I knew u was coming",1,0,0,0,0,0
438815286506958848,US,2014-02-26,I'll get down again idc😏,1,0,0,0,0,0
438844331726610432,US,2014-02-27,I really fucked it up this time didn't i?,1,0,0,0,0,0
438856117880225792,US,2014-02-27,"Can someone tell me why Lamar and  Khloe broke up? One thing sounds like he cheated, the next sounded like drugs and alcohol? I don't get it",1,0,0,0,0,0
438922404547399680,US,2014-02-27,@RangerDave11 I don't play games you silly little boy.,1,0,0,0,0,0
438943942567288832,DE,2014-02-27,Yummy breakfast (@ kamps bremen hauptbahnhof) [pic]: http://t.co/oTB9k3ueP5,1,0,0,0,0,0
439208451906871296,US,2014-02-28,@NotIvanRadan @iPhone4Jay or if u wanna go with text rather than the arrow... Note hardwood floor not included http://t.co/EWVUT6DJFg,1,0,0,0,0,0
439274449209413632,CA,2014-02-28,First night! #inhabitsouthgranville ✨🌚 @ Lou's Landing http://t.co/JF187uVgYB,1,0,0,0,0,0
439377440612552704,GB,2014-02-28,Hell of a lecture for this one! http://t.co/OQG22hz16B,1,0,0,0,0,0
439432239072694272,MY,2014-02-28,Rooftop (@ Ibrahim's Crib) http://t.co/7HdiLqm3de,1,0,0,0,0,0
439434612868399104,GB,2014-02-28,"It's my fault, I got him a lush bath bomb at Christmas time and now he wants to use all of my stuff",1,0,0,0,0,0
439494494925643777,US,2014-02-28,"@caruso_11 baked your glove in the oven and ran over it a few times w/ the car, hope you're okay with that.",1,0,0,0,0,0
439642722002284544,US,2014-03-01,Bay View fought. Down 15-0 to start. Cut it to 2 with 2 to play. Lost on some youthful mistakes in winding minutes. #wiaawistate,1,0,0,0,0,0
439684639519559681,US,2014-03-01,Likkkkke I'm trying to sleep. Shuddup.,1,0,0,0,0,0
439772959071563776,US,2014-03-01,Waaahh I miss jake. I'm such a lil bitch,1,0,0,0,0,0
440051003908702208,US,2014-03-02,I appreciated you presents,1,0,0,0,0,0
440169035494612993,BR,2014-03-02,"I'm at Flamboyant Residence (Goiânia, GO) http://t.co/bFnzg2rs92",1,0,0,0,0,1
440220365605072897,TR,2014-03-02,"I'm at Meşale Restaurant &amp; Cafè (İstanbul, Türkiye) w/ 7 others http://t.co/1emoIrzQRh",1,0,0,0,0,1
440304888984391680,US,2014-03-03,@Sucka4_Lust Lmao I know.,1,0,0,0,0,0
440307871209639936,US,2014-03-03,“@ryman166: I wonder what it's like to be attractive”,1,0,0,0,0,0
440491846012534784,GB,2014-03-03,Pressure's on...,1,0,0,0,0,0
440522602918850560,US,2014-03-03,I just had the biggest brain fart of my life… 😑,1,0,0,0,0,0
440591003721142274,US,2014-03-03,@philndl I'm finna try daht ass boo,1,0,0,0,0,0
440820201446072320,US,2014-03-04,#Top3Apps for #NationalPancakeDay\n\nTwitter for iPhone 35%\nWeb 19%\nTwitter for Android 13%,1,0,0,0,0,1
440898077055279104,TR,2014-03-04,I'm at biga yuruyus Yolu http://t.co/dmGj50Lo8l,1,0,0,0,0,1
440901495358513152,US,2014-03-04,I just want to sleep and my mom's tryna make my day all busy and shit,1,0,0,0,0,0
440911372948238336,US,2014-03-04,@DVontaeBradley1 I love you 😏,1,0,0,0,0,0
440974270932320259,US,2014-03-04,Can tonight hurry up si the game can come on,1,0,0,0,0,0
440984253044514816,US,2014-03-04,@EndlessRevolt @ChardFarley @whimsyconllc I just had a sip of coffee. It is kind of cold.,1,0,0,0,0,0
441068047172788224,US,2014-03-05,If anyone would like to join,1,0,0,0,0,0
441086808047497216,US,2014-03-05,@rezthagr8 give me the money and I will,1,0,0,0,0,0
441318132511412224,US,2014-03-05,I have to get a Bruins and/or a Red Sox sticker for my car,1,0,0,0,0,0
441594419481804800,US,2014-03-06,@osahwv21 we play tonight @6:30!,1,0,0,0,0,0
441667454817693696,US,2014-03-06,Can the bitch get dropped already or nah?,1,0,0,0,0,0
441692025193508864,US,2014-03-06,#fresh 👟 @ Wilshire Blvd http://t.co/NiO4zM4fTP,1,0,0,0,0,0
441699931384852480,US,2014-03-06,I'm so happy I found my blade I fell alot better http://t.co/R5AaDIfw1Q,1,0,0,0,0,0
441714720672731136,US,2014-03-06,@hosie_ right before you slapped my face then cuddled with my head (?!?!) \n'Twas an interesting night,1,0,0,0,0,0
441748602357305344,US,2014-03-07,"I'm at AMC Loews Lincoln Square 13 - @amctheatres for The Grand Budapest Hotel (New York, NY) w/ 8 others http://t.co/6LbQ8lEv4y",1,0,0,0,0,0
441793850210668544,US,2014-03-07,I can't fall asleep without my fireplace😒,1,0,0,0,0,0
441813068511985665,US,2014-03-07,Smh Lakers,1,0,0,0,0,0
442104140840181760,US,2014-03-08,I didn't even go to prom but I know your type,1,0,0,0,0,0
442134553780445184,US,2014-03-08,I want you to notice \nwhen I'm not around \nyou're so fucking special \nI wish I was special,1,0,0,0,0,0
442306843256569856,GB,2014-03-08,How can you honestly be that disrespectful?! #prat,1,0,0,0,0,0
442347905257852928,US,2014-03-08,#Happiness post today is about #octonot inspired #food @ La Quinta Pool http://t.co/YAg85nylG5,1,0,0,0,0,0
442547705299353600,US,2014-03-09,Why aren't these glow in the dark sticky stars showing up when I try to take a picture 😤,1,0,0,0,0,0
442749392408563712,US,2014-03-09,I'm only gonna watch the Thunder/Lakers game so i can get a good laugh,1,0,0,0,0,0
442783873722626049,US,2014-03-09,It doesn't matter how many things go wrong in life. What matters is what you do to change it.,1,0,0,0,0,0
442885225207455744,US,2014-03-10,@ZoieLaurenxo  ion sleep .,1,0,0,0,0,0
